X,Y,record_id,street_num,street_dir,street_name,street_type,date_status,description,owner_name,contractor_name,contractor_business_name,contractor_address,task,status,parcel_id,lon,lat,ObjectId
-83.124804,42.326117,DEM2019-01221,6837, ,CLAYTON, ,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,18001661,-83.124804,42.326117,97
-83.139197,42.291908,DEM2019-01222,10256, ,FLORA, ,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,20001569,-83.139197,42.291908,98
-82.988909,42.403267,DEM2019-00916,11793,,ELMDALE,,2019/02/26 00:00:00+00,wrecking and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,21007311,-82.988909,42.403267,99
-83.122392,42.308419,DEM2019-01223,7748, ,LANE, ,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,20003472,-83.122392,42.308419,100
-83.146623,42.336949,DEM2019-01224,5907, ,ELMER, ,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,20008848,-83.146623,42.336949,101
-83.157601,42.259422,DEM2019-01225,3461, ,BASSETT, ,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,20011279,-83.157601,42.259422,102
-83.160741,42.257198,DEM2019-01226,3759, ,ETHEL, ,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,20011784,-83.160741,42.257198,103
,,DEM2019-01227,4998, ,31ST,STREET,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,104
,,DEM2019-01230,4415, ,24TH,STREET,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,105
,,DEM2019-01231,4780, ,23RD,STREET,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,106
-83.131904,42.301747,DEM2019-01232,9126,,Homer,,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,20002812,-83.131904,42.301747,107
-83.098946,42.342615,DEM2019-01233,4532,,24th,,2019/03/13 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,12008708,-83.098946,42.342615,108
-83.078331,42.435248,DEM2019-01490,19265, ,GODDARD, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014176,-83.078331,42.435248,109
-83.189939,42.396267,BLD2018-09686,14621,,MARLOWE,,2019/01/25 00:00:00+00,WRECK AND REMOVE,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",131 S. MAIN ST,Permit Issuance,Issued,22041294,-83.189939,42.396267,110
-83.090406,42.433308,DEM2019-01354,19138, ,RUSSELL, ,2019/03/14 00:00:00+00,wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9020694,-83.090406,42.433308,111
-83.142019,42.367864,DEM2019-00189,9584,,BURNETTE,,2019/01/07 00:00:00+00,WRECK AND REMOVE DEBRIS,DETROIT LAND BANK AUTHORITY, ,SALENBIEN TRUCKING AND EXCAVATING,9217 N ANN ARBOR RD,Permit Issuance,Issued,,-83.142019,42.367864,112
-82.97531,42.402025,BLD2018-10015,12738,,EVANSTON,,2019/01/24 00:00:00+00,WRECK AND REMOVE DEBRIS,DETROIT LAND BANK AUTHORITY, ,MCDONAGH DEMOLITION,7243 W TOUHY AVENUE,Permit Issuance,Issued,21005047,-82.97531,42.402025,113
-83.15246,42.37877,BLD2018-08348,12200, ,NORTHLAWN, ,2019/10/09 00:00:00+00,WRECK AND REMOVE,CITY OF DETROIT HOUSING & REVITALIZATION, ,GAYANGA CO,1420 WASHINGTON BLVD,Permit Issuance,Issued,16031599,-83.15246,42.37877,114
-83.240616,42.360899,BLD2018-01067,9114,,FIELDING,,2020/01/14 00:00:00+00,WRECK AND REMOVE,KIESHA CASH,Luther Wortham,"ABC DEMOLITION COMPANY, INC",2001 WATERMAN,Permit Issuance,Issued,22102334,-83.240616,42.360899,115
-83.076518,42.435359,DEM2019-01491,19272, ,MACKAY, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9013187,-83.076518,42.435359,116
-83.080804,42.43561,DEM2019-01492,19309, ,LUMPKIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,-83.080804,42.43561,117
-83.077772,42.435725,DEM2019-01493,19314, ,GODDARD, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,-83.077772,42.435725,118
-83.078343,42.436052,DEM2019-01494,19339, ,GODDARD, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,-83.078343,42.436052,119
-83.079583,42.436359,DEM2019-01495,19361, ,FLEMING, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014743,-83.079583,42.436359,120
-83.077823,42.436551,DEM2019-01496,19372, ,GODDARD, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014126,-83.077823,42.436551,121
,,DEM2019-01497,19376, ,MARX, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,122
-83.079602,42.437013,DEM2019-01498,19409, ,FLEMING, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014736,-83.079602,42.437013,123
-83.080298,42.437089,DEM2019-01499,19416, ,LUMPKIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015268,-83.080298,42.437089,124
-83.079631,42.437264,DEM2019-01500,19427, ,FLEMING, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014733,-83.079631,42.437264,125
-83.079632,42.437362,DEM2019-01501,19435,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014732,-83.079632,42.437362,126
-83.079093,42.437522,DEM2019-01502,19446,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014689,-83.079093,42.437522,127
-83.079066,42.437634,DEM2019-01503,19452,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014690,-83.079066,42.437634,128
-83.079654,42.437656,DEM2019-01504,19459, ,FLEMING, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014729,-83.079654,42.437656,129
-83.079649,42.438075,DEM2019-01505,19615, ,FLEMING, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014726,-83.079649,42.438075,130
,,DEM2019-01506,19630,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,131
-83.079688,42.43871,DEM2019-01507,19663,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014720,-83.079688,42.43871,132
-83.085208,42.438637,DEM2019-01508,19666,,ORLEANS,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9017912,-83.085208,42.438637,133
-83.080996,42.438948,DEM2019-01509,19681, ,LUMPKIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015332,-83.080996,42.438948,134
-83.081001,42.439057,DEM2019-01510,19689, ,LUMPKIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015331,-83.081001,42.439057,135
-82.988968,42.399044,DEM2019-00917,11392, ,CAMDEN, ,2019/02/26 00:00:00+00,Wrecking and removed,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,21005821,-82.988968,42.399044,136
,,DEM2019-01511,19711,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,,,137
-83.081089,42.44107,DEM2019-01512,19951, ,LUMPKIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015320,-83.081089,42.44107,138
-83.080376,42.441099,DEM2019-01513,19956, ,LUMPKIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015302,-83.080376,42.441099,139
-83.075956,42.441572,DEM2019-01514,19982,,MACKAY,,2019/03/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,13024460,-83.075956,42.441572,140
-83.08165,42.44174,DEM2019-01515,20004, ,ST AUBIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015861,-83.08165,42.44174,141
-83.082305,42.441809,DEM2019-01516,20011, ,ST AUBIN, ,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9015896,-83.082305,42.441809,142
-83.081113,42.442387,DEM2019-01517,20051, ,LUMPKIN, ,2019/03/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,,-83.081113,42.442387,143
-83.079041,42.436988,DEM2019-01518,19408,,Fleming,,2019/03/25 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,HOMRICH  WRECKING (2019),"65 CADILLAC SQ., SUITE # 2701",Permit Issuance,Issued,9014683,-83.079041,42.436988,144
-83.25296,42.401062,DEM2019-01519,15326, ,CHAPEL, ,2019/03/22 00:00:00+00,Wreck and remove,"CAMPBELL, JOHNNY L & IMOGENE", ,LEADHEAD CONSTRUCTION LLC,41617 CUMMINGS LANE,Permit Issuance,Issued,,-83.25296,42.401062,145
-83.162372,42.369954,DEM2019-01522,10326, ,MAPLELAWN, ,2019/03/22 00:00:00+00,Wreck and remove,"BATTLE, WYONIA", ,LEADHEAD CONSTRUCTION LLC,41617 CUMMINGS LANE,Permit Issuance,Issued,18006204,-83.162372,42.369954,146
-83.132739,42.357801,DEM2019-01523,8539, ,COLFAX, ,2019/03/27 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,GAYANGA CO. (2018 WRCK),1420 WASHINGTON BLVD,Permit Issuance,Issued,16013995,-83.132739,42.357801,147
-82.992668,42.373621,DEM2019-01525,3747, ,PENNSYLVANIA, ,2019/05/10 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY, ,GAYANGA CO. (2018 WRCK),1420 WASHINGTON BLVD,Permit Issuance,Issued,19006015,-82.992668,42.373621,148
-82.975725,42.430378,DEM2019-01527,14274, ,GLENWOOD, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21018111,-82.975725,42.430378,149
-82.946503,42.429192,DEM2019-01528,12033,,Rossiter,,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21058698.008,-82.946503,42.429192,150
-82.966012,42.440006,DEM2019-01529,15040, ,LIBERAL, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,-82.966012,42.440006,151
-82.96073,42.445144,DEM2019-01530,15602, ,EASTBURN, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21025586,-82.96073,42.445144,152
-82.95248,42.43944,DEM2019-01531,16245, ,NOVARA, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21022602,-82.95248,42.43944,153
-82.949319,42.431019,DEM2019-01532,12477,,Whitehill,,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21058255.003,-82.949319,42.431019,154
,,DEM2019-01533,15484,,Rossini Drive,,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,,,155
-82.95801,42.443053,DEM2019-01534,15817,EAST,STATE FAIR, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,-82.95801,42.443053,156
-82.952072,42.44458,DEM2019-01535,16276,,Fairmount,,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21025125,-82.952072,42.44458,157
,,DEM2019-01536,15853,,Rossini Drive,,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,,,158
-82.963561,42.436173,DEM2019-01537,15292, ,MADDELEIN, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21021378,-82.963561,42.436173,159
-82.947569,42.429647,DEM2019-01538,12133, ,WAYBURN, ,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21063686.008,-82.947569,42.429647,160
-82.958818,42.444496,DEM2019-01539,15708,,Fairmount,,2019/07/24 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,21025165.001,-82.958818,42.444496,161
-83.087966,42.446355,DEM2019-01540,20502, ,GREELEY, ,2019/03/20 00:00:00+00,WRECK AND REMOVE DEBRIS,US BANK NATIONAL ASSOCIATION, ,SJ DESIGN & CONSTRUCTION LLC,25855 LAHSER RD,Permit Issuance,Issued,9019387,-83.087966,42.446355,162
-83.128652,42.368873,DEM2019-01543,9383, ,CASCADE, ,2019/03/22 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,14012530,-83.128652,42.368873,163
-83.020076,42.431656,DEM2019-01545,8240,,Robinwood,,2019/04/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004674,-83.020076,42.431656,164
-83.020062,42.431269,DEM2019-01546,8241,,Quinn,,2019/04/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004650,-83.020062,42.431269,165
-83.020003,42.433465,DEM2019-01547,8247,EAST,BRENTWOOD, ,2019/04/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004888,-83.020003,42.433465,166
-83.019825,42.432004,DEM2019-01548,8255,EAST,ROBINWOOD, ,2019/04/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004725,-83.019825,42.432004,167
-83.019334,42.432732,DEM2019-01549,8281,,Hollywood,,2019/04/29 00:00:00+00,Wreck and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004810,-83.019334,42.432732,168
-83.236589,42.336172,DEM2019-01550,6321, ,VAUGHAN, ,2019/03/22 00:00:00+00,Wreck and remove,"MANSOUR, NAZEK", ,"FARROW GROUP, INC. (2018)",601 BEAUFAIT ST,Permit Issuance,Issued,22098711,-83.236589,42.336172,169
-82.989704,42.418317,DEM2019-01556,11980, ,RACINE, ,2019/03/28 00:00:00+00,Commercial Demo,"RICART, CARLOS"," ABLE DEMOLITION, INC 2018","ABLE DEMOLITION, INC 2018",400 RENAISSANCE,Permit Issuance,Issued,,-82.989704,42.418317,170
-83.107506,42.445214,DEM2019-01558,20525, ,CHARLESTON, ,2019/03/22 00:00:00+00,Wreck and Remove,DETROIT LAND BANK AUTHORITY, ,RDC CONSTRUCTION SERVICES LLC,26400 W EIGHT MILE RD,Permit Issuance,Issued,9025109,-83.107506,42.445214,171
-83.230491,42.386633,DEM2019-01559,19240,,Schoolcraft,,2019/06/05 00:00:00+00,Commercial Wreck and Demolish,CITY OF DETROIT, ,SALENBIEN TRUCKING AND EXCAVATING,9217 N ANN ARBOR RD,Permit Issuance,Issued,,-83.230491,42.386633,172
-83.24758,42.400274,DEM2019-01561,20919, ,FENKELL, ,2019/06/05 00:00:00+00,Commercial Wreck and Demolish,CITY OF DETROIT, ,SALENBIEN TRUCKING AND EXCAVATING,9217 N ANN ARBOR RD,Permit Issuance,Issued,,-83.24758,42.400274,173
-83.019349,42.43314,DEM2019-01562,8282,,Brentwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004832,-83.019349,42.43314,174
-83.01933,42.432014,DEM2019-01563,8283,,Robinwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004729,-83.01933,42.432014,175
,,DEM2019-01564,8284,,Robinwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,,,176
-83.018658,42.433157,DEM2019-01565,8320,,Brentwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004826,-83.018658,42.433157,177
-83.018653,42.432753,DEM2019-01566,8321,,Hollywood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004816,-83.018653,42.432753,178
-83.023501,42.431599,DEM2019-01567,8028,EAST,ROBINWOOD, ,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004698,-83.023501,42.431599,179
-83.023336,42.428617,DEM2019-01568,8030,,Stockton,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004469,-83.023336,42.428617,180
-83.023513,42.43194,DEM2019-01569,8031,,Robinwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004699,-83.023513,42.43194,181
-83.023405,42.432698,DEM2019-01572,8035,EAST,HOLLYWOOD, ,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004781,-83.023405,42.432698,182
,,DEM2019-01573,8036,EAST,HILDALE, ,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,,,183
-83.023266,42.431939,DEM2019-01574,8043,,Robinwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004701,-83.023266,42.431939,184
-83.023221,42.431212,DEM2019-01575,8043,,Quinn,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,,-83.023221,42.431212,185
-83.022995,42.427849,DEM2019-01576,8044,,Emily,,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004423,-83.022995,42.427849,186
-83.023045,42.429767,DEM2019-01577,8049,EAST,GRIXDALE, ,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004522,-83.023045,42.429767,187
-83.023159,42.433067,DEM2019-01578,8050,,Brentwood,,2019/04/29 00:00:00+00,Wrecking and remove,DETORIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004859,-83.023159,42.433067,188
-83.023113,42.431952,DEM2019-01579,8051,EAST,ROBINWOOD, ,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004702,-83.023113,42.431952,189
-83.023045,42.433406,DEM2019-01580,8055,EAST,BRENTWOOD, ,2019/04/29 00:00:00+00,Wrecking and remove,DETROIT LAND BANK AUTHORITY," SMALLEY CONSTRUCTION, INC (W)","SMALLEY CONSTRUCTION, INC (W)",1224 LOCUST ST,Permit Issuance,Issued,17004867,-83.023045,42.433406,190
